authorId,author,fullName,firstName,middleName,lastName,doi
2207078083,Forsythe L,Liam Forsythe,Liam,,Forsythe,doi:10.3390/diagnostics13040707
2106780379,Abella BS,Benjamin S Abella,Benjamin,S,Abella,doi:10.3390/diagnostics13040707
7814917,Holness HK,Howard K Holness,Howard,K,Holness,doi:10.3390/diagnostics13040707
2107503492,Johnson ATC,A T C Johnson,A,TC,Johnson,doi:10.3390/diagnostics13040707
15687212,Postrel R,Richard Postrel,Richard,,Postrel,doi:10.3390/diagnostics13040707
2075168,Furton K,K Furton,K,,Furton,doi:10.3390/diagnostics13040707
144796526,Borras E,E Borras,E,,Borras,doi:10.1088/1752-7163/acea3d
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1088/1752-7163/acea3d
20958077,Rojas D,Dante Rojas,Dante,,Rojas,doi:10.1088/1752-7163/acea3d
2194551841,Hicks TL,Tristan L Hicks,Tristan,L,Hicks,doi:10.1088/1752-7163/acea3d
2068612398,Tran N,N Tran,N,,Tran,doi:10.1088/1752-7163/acea3d
66714378,Tham T,T Tham,T,,Tham,doi:10.1088/1752-7163/acea3d
3135403,Juarez MM,Maya M Juarez,Maya,M,Juarez,doi:10.1088/1752-7163/acea3d
6116711,Franzi L,L Franzi,L,,Franzi,doi:10.1088/1752-7163/acea3d
46339161,Harper R,R Harper,R,,Harper,doi:10.1088/1752-7163/acea3d
40568378,Davis C,C Davis,C,,Davis,doi:10.1088/1752-7163/acea3d
34791938,Kenyon N,N Kenyon,N,,Kenyon,doi:10.1088/1752-7163/acea3d
144796526,Borras E,E Borras,E,,Borras,doi:10.1371/journal.pone.0285726
47904404,Wang Y,Ying Wang,Ying,,Wang,doi:10.1371/journal.pone.0285726
2218108047,Shah P,Priyanka Shah,Priyanka,,Shah,doi:10.1371/journal.pone.0285726
2218105440,Bellido K,Kevin Bellido,Kevin,,Bellido,doi:10.1371/journal.pone.0285726
2195226949,Hamera K,K Hamera,K,,Hamera,doi:10.1371/journal.pone.0285726
2218124739,Arlen RA,Robert A Arlen,Robert,A,Arlen,doi:10.1371/journal.pone.0285726
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1371/journal.pone.0285726
2218124733,Portillo K,Kristy Portillo,Kristy,,Portillo,doi:10.1371/journal.pone.0285726
39915662,Zhou H,Huaijun Zhou,Huaijun,,Zhou,doi:10.1371/journal.pone.0285726
40568378,Davis C,C Davis,C,,Davis,doi:10.1371/journal.pone.0285726
8239740,Turpen T,T Turpen,T,,Turpen,doi:10.1371/journal.pone.0285726
4223708,Fothergill D,D Fothergill,D,,Fothergill,doi:10.1088/1752-7163/acd715
144796526,Borras E,E Borras,E,,Borras,doi:10.1088/1752-7163/acd715
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1088/1752-7163/acd715
6492133,Schelegle E,E Schelegle,E,,Schelegle,doi:10.1088/1752-7163/acd715
40568378,Davis C,C Davis,C,,Davis,doi:10.1088/1752-7163/acd715
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1038/s43856-022-00221-5
144796526,Borras E,E Borras,E,,Borras,doi:10.1038/s43856-022-00221-5
20958077,Rojas D,Dante Rojas,Dante,,Rojas,doi:10.1038/s43856-022-00221-5
2194551841,Hicks TL,Tristan L Hicks,Tristan,L,Hicks,doi:10.1038/s43856-022-00221-5
2195226949,Hamera K,K Hamera,K,,Hamera,doi:10.1038/s43856-022-00221-5
2068612398,Tran N,N Tran,N,,Tran,doi:10.1038/s43856-022-00221-5
66714378,Tham T,T Tham,T,,Tham,doi:10.1038/s43856-022-00221-5
3135403,Juarez MM,Maya M Juarez,Maya,M,Juarez,doi:10.1038/s43856-022-00221-5
2195537803,Lopez E,Enrique Lopez,Enrique,,Lopez,doi:10.1038/s43856-022-00221-5
11425187,Kenyon N,N Kenyon,N,,Kenyon,doi:10.1038/s43856-022-00221-5
40568378,Davis C,C Davis,C,,Davis,doi:10.1038/s43856-022-00221-5
2189841825,Trinh NN,Nhi N Trinh,Nhi,N,Trinh,doi:10.3390/mi13111892
1625800786,Simms LA,Leslie A Simms,Leslie,A,Simms,doi:10.3390/mi13111892
2035576814,Chew BS,B S Chew,B,S,Chew,doi:10.3390/mi13111892
2189846362,Weinstein A,Alexander Weinstein,Alexander,,Weinstein,doi:10.3390/mi13111892
35839567,Saponara VL,V La Saponara,V,La,Saponara,doi:10.3390/mi13111892
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.3390/mi13111892
37846554,Kenyon N,N Kenyon,N,,Kenyon,doi:10.3390/mi13111892
40568378,Davis C,C Davis,C,,Davis,doi:10.3390/mi13111892
22760342,Chakraborty P,Pranay Chakraborty,Pranay,,Chakraborty,doi:10.1039/d2ay00723a
34684805,Rajapakse MY,Maneeshin Y Rajapakse,Maneeshin,Y,Rajapakse,doi:10.1039/d2ay00723a
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1039/d2ay00723a
11425187,Kenyon N,N Kenyon,N,,Kenyon,doi:10.1039/d2ay00723a
40568378,Davis C,C Davis,C,,Davis,doi:10.1039/d2ay00723a
2035576814,Chew BS,B S Chew,B,S,Chew,doi:10.1088/1752-7163/ac6c9f
2164179824,Contreras RP,Raquel Pimentel Contreras,Raquel,Pimentel,Contreras,doi:10.1088/1752-7163/ac6c9f
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1088/1752-7163/ac6c9f
144796526,Borras E,E Borras,E,,Borras,doi:10.1088/1752-7163/ac6c9f
11425187,Kenyon N,N Kenyon,N,,Kenyon,doi:10.1088/1752-7163/ac6c9f
40568378,Davis C,C Davis,C,,Davis,doi:10.1088/1752-7163/ac6c9f
47291234,Hu S,Shuang Hu,Shuang,,Hu,doi:10.1088/1752-7163/ac3f24
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1088/1752-7163/ac3f24
40256189,Arredondo J,J Arredondo,J,,Arredondo,doi:10.1088/1752-7163/ac3f24
1399600593,Sankaran-Walters S,Sumathi Sankaran-Walters,Sumathi,,Sankaran-Walters,doi:10.1088/1752-7163/ac3f24
144796526,Borras E,E Borras,E,,Borras,doi:10.1088/1752-7163/ac3f24
46339161,Harper R,R Harper,R,,Harper,doi:10.1088/1752-7163/ac3f24
34930631,Schivo M,M Schivo,M,,Schivo,doi:10.1088/1752-7163/ac3f24
40568378,Davis C,C Davis,C,,Davis,doi:10.1088/1752-7163/ac3f24
11425187,Kenyon N,N Kenyon,N,,Kenyon,doi:10.1088/1752-7163/ac3f24
145165351,Dandekar S,S Dandekar,S,,Dandekar,doi:10.1088/1752-7163/ac3f24
2087720385,Schmidt AJ,Alexander J Schmidt,Alexander,J,Schmidt,doi:10.1088/1752-7163/ac3096
13552759,Salman D,D Salman,D,,Salman,doi:10.1088/1752-7163/ac3096
6302994,Pleil J,J Pleil,J,,Pleil,doi:10.1088/1752-7163/ac3096
123317355,Thomas CLP,C L P Thomas,C,LP,Thomas,doi:10.1088/1752-7163/ac3096
40568378,Davis C,C Davis,C,,Davis,doi:10.1088/1752-7163/ac3096
144796526,Borras E,E Borras,E,,Borras,doi:10.1088/1752-7163/ac1a61
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1088/1752-7163/ac1a61
2146726958,Thompson CH,Cai H Thompson,Cai,H,Thompson,doi:10.1088/1752-7163/ac1a61
2356032,Meagher R,R Meagher,R,,Meagher,doi:10.1088/1752-7163/ac1a61
11425187,Kenyon N,N Kenyon,N,,Kenyon,doi:10.1088/1752-7163/ac1a61
34930631,Schivo M,M Schivo,M,,Schivo,doi:10.1088/1752-7163/ac1a61
40568378,Davis C,C Davis,C,,Davis,doi:10.1088/1752-7163/ac1a61
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1093/infdis/jiab205
3633052,Linderholm A,A Linderholm,A,,Linderholm,doi:10.1093/infdis/jiab205
30873368,Yamaguchi M,M Yamaguchi,M,,Yamaguchi,doi:10.1093/infdis/jiab205
117068455,Falcon AK,Alexandria K Falcon,Alexandria,K,Falcon,doi:10.1093/infdis/jiab205
46339161,Harper R,R Harper,R,,Harper,doi:10.1093/infdis/jiab205
145211108,Thompson G,G Thompson,G,,Thompson,doi:10.1093/infdis/jiab205
5756890,Ebeler S,S Ebeler,S,,Ebeler,doi:10.1093/infdis/jiab205
11425187,Kenyon N,N Kenyon,N,,Kenyon,doi:10.1093/infdis/jiab205
40568378,Davis C,C Davis,C,,Davis,doi:10.1093/infdis/jiab205
34930631,Schivo M,M Schivo,M,,Schivo,doi:10.1093/infdis/jiab205
2051342100,Thompson C,C Thompson,C,,Thompson,doi:10.1094/PHYTO-10-20-0472-R
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1094/PHYTO-10-20-0472-R
47571454,Roubtsova T,T Roubtsova,T,,Roubtsova,doi:10.1094/PHYTO-10-20-0472-R
40135689,Kasuga T,T Kasuga,T,,Kasuga,doi:10.1094/PHYTO-10-20-0472-R
5756890,Ebeler S,S Ebeler,S,,Ebeler,doi:10.1094/PHYTO-10-20-0472-R
40568378,Davis C,C Davis,C,,Davis,doi:10.1094/PHYTO-10-20-0472-R
2306608,Bostock R,R Bostock,R,,Bostock,doi:10.1094/PHYTO-10-20-0472-R
50683527,Xie Z,Zhenzhen Xie,Zhenzhen,,Xie,doi:10.1021/acs.analchem.2c04604
2171451235,Morris JD,James D Morris,James,D,Morris,doi:10.1021/acs.analchem.2c04604
40437741,Mattingly S,S Mattingly,S,,Mattingly,doi:10.1021/acs.analchem.2c04604
46242811,Sutaria SR,Saurin R Sutaria,Saurin,R,Sutaria,doi:10.1021/acs.analchem.2c04604
2258089068,Huang J,Jiapeng Huang,Jiapeng,,Huang,doi:10.1021/acs.analchem.2c04604
7019600,Nantz M,M Nantz,M,,Nantz,doi:10.1021/acs.analchem.2c04604
153000914,Fu X,Xiao-an Fu,Xiao-an,,Fu,doi:10.1021/acs.analchem.2c04604
151487083,Sharma R,Ruchi Sharma,Ruchi,,Sharma,doi:10.1001/jamanetworkopen.2023.0982
39242196,Zang W,Wenzhe Zang,Wenzhe,,Zang,doi:10.1001/jamanetworkopen.2023.0982
2184356263,Tabartehfarahani A,A Tabartehfarahani,A,,Tabartehfarahani,doi:10.1001/jamanetworkopen.2023.0982
2210051879,Lam A,Andres Lam,Andres,,Lam,doi:10.1001/jamanetworkopen.2023.0982
2107878328,Huang X,Xiaheng Huang,Xiaheng,,Huang,doi:10.1001/jamanetworkopen.2023.0982
2111372284,Sivakumar AD,A D Sivakumar,A,D,Sivakumar,doi:10.1001/jamanetworkopen.2023.0982
1707178272,Thota C,C Thota,C,,Thota,doi:10.1001/jamanetworkopen.2023.0982
2210051821,Yang S,Shuo Yang,Shuo,,Yang,doi:10.1001/jamanetworkopen.2023.0982
6198932,Dickson R,R Dickson,R,,Dickson,doi:10.1001/jamanetworkopen.2023.0982
4829952,Sjoding M,M Sjoding,M,,Sjoding,doi:10.1001/jamanetworkopen.2023.0982
91050653,Bisco E,E Bisco,E,,Bisco,doi:10.1001/jamanetworkopen.2023.0982
2184360552,Mahmood CC,C C Mahmood,C,C,Mahmood,doi:10.1001/jamanetworkopen.2023.0982
2210051856,Diaz KM,Kristen Machado Diaz,Kristen,Machado,Diaz,doi:10.1001/jamanetworkopen.2023.0982
2210052453,Sautter N,Nicholas Sautter,Nicholas,,Sautter,doi:10.1001/jamanetworkopen.2023.0982
2056302588,Ansari S,S Ansari,S,,Ansari,doi:10.1001/jamanetworkopen.2023.0982
2127611827,Ward KR,K R Ward,K,R,Ward,doi:10.1001/jamanetworkopen.2023.0982
2110598852,Fan X,Xudong Fan,Xudong,,Fan,doi:10.1001/jamanetworkopen.2023.0982
4748776,Rodino K,K Rodino,K,,Rodino,doi:10.1128/jcm.00600-22
4953559,Peaper D,D Peaper,D,,Peaper,doi:10.1128/jcm.00600-22
27849155,Kelly BJ,Brendan J Kelly,Brendan,J,Kelly,doi:10.1128/jcm.00600-22
2388592,Bushman F,F Bushman,F,,Bushman,doi:10.1128/jcm.00600-22
122952014,Marques AD,Andrew D Marques,Andrew,D,Marques,doi:10.1128/jcm.00600-22
1413745928,Adhikari H,H Adhikari,H,,Adhikari,doi:10.1128/jcm.00600-22
121739232,Tu Z,Z Tu,Z,,Tu,doi:10.1128/jcm.00600-22
13564291,Rolon RM,Rebecca Marrero Rolon,Rebecca,Marrero,Rolon,doi:10.1128/jcm.00600-22
4704623,Westblade L,L Westblade,L,,Westblade,doi:10.1128/jcm.00600-22
34396701,Green D,D Green,D,,Green,doi:10.1128/jcm.00600-22
47430122,Berry GJ,G J Berry,G,J,Berry,doi:10.1128/jcm.00600-22
10099390,Wu F,Fann Wu,Fann,,Wu,doi:10.1128/jcm.00600-22
14523232,Annavajhala M,M Annavajhala,M,,Annavajhala,doi:10.1128/jcm.00600-22
95349566,Uhlemann A,A Uhlemann,A,,Uhlemann,doi:10.1128/jcm.00600-22
46434844,Parikh BA,Bijal A Parikh,Bijal,A,Parikh,doi:10.1128/jcm.00600-22
39829191,McMillen T,T McMillen,T,,McMillen,doi:10.1128/jcm.00600-22
77354156,Jani K,Krupa Jani,Krupa,,Jani,doi:10.1128/jcm.00600-22
6796917,Babady N,N Babady,N,,Babady,doi:10.1128/jcm.00600-22
50752906,Hahn AM,Anne M Hahn,Anne,M,Hahn,doi:10.1128/jcm.00600-22
2054275126,Koch R,R Koch,R,,Koch,doi:10.1128/jcm.00600-22
3869580,Grubaugh N,N Grubaugh,N,,Grubaugh,doi:10.1128/jcm.00600-22
49727990,Rhoads D,D Rhoads,D,,Rhoads,doi:10.1128/jcm.00600-22
14523232,Annavajhala M,M Annavajhala,M,,Annavajhala,doi:10.1038/s41586-021-03908-2
49153859,Mohri H,H Mohri,H,,Mohri,doi:10.1038/s41586-021-03908-2
152702655,Wang P,Pengfei Wang,Pengfei,,Wang,doi:10.1038/s41586-021-03908-2
119855951,Nair M,M Nair,M,,Nair,doi:10.1038/s41586-021-03908-2
40344579,Zucker J,J Zucker,J,,Zucker,doi:10.1038/s41586-021-03908-2
3680416,Sheng Z,Zizhang Sheng,Zizhang,,Sheng,doi:10.1038/s41586-021-03908-2
1390031128,Gomez-Simmonds A,A Gomez-Simmonds,A,,Gomez-Simmonds,doi:10.1038/s41586-021-03908-2
2113698922,Kelley AL,Anne L Kelley,Anne,L,Kelley,doi:10.1038/s41586-021-03908-2
2113693964,Tagliavia M,M Tagliavia,M,,Tagliavia,doi:10.1038/s41586-021-03908-2
2108678622,Huang Y,Yaoxing Huang,Yaoxing,,Huang,doi:10.1038/s41586-021-03908-2
28950924,Bedford T,T Bedford,T,,Bedford,doi:10.1038/s41586-021-03908-2
2105307558,Ho D,D Ho,D,,Ho,doi:10.1038/s41586-021-03908-2
95349566,Uhlemann A,A Uhlemann,A,,Uhlemann,doi:10.1038/s41586-021-03908-2
14523232,Annavajhala M,M Annavajhala,M,,Annavajhala,doi:10.1101/2021.02.23.21252259
2239080108,Mohri H,Hiroshi Mohri,Hiroshi,,Mohri,doi:10.1101/2021.02.23.21252259
2254489191,Zucker JE,Jason E Zucker,Jason,E,Zucker,doi:10.1101/2021.02.23.21252259
2057214905,Sheng Z,Zizhang Sheng,Zizhang,,Sheng,doi:10.1101/2021.02.23.21252259
152702655,Wang P,Pengfei Wang,Pengfei,,Wang,doi:10.1101/2021.02.23.21252259
1390031128,Gomez-Simmonds A,A Gomez-Simmonds,A,,Gomez-Simmonds,doi:10.1101/2021.02.23.21252259
2105307558,Ho D,D Ho,D,,Ho,doi:10.1101/2021.02.23.21252259
95349566,Uhlemann A,A Uhlemann,A,,Uhlemann,doi:10.1101/2021.02.23.21252259
2120206445,Babler K,K Babler,K,,Babler,doi:10.1021/acsestwater.2c00047
2165625916,Amirali A,A Amirali,A,,Amirali,doi:10.1021/acsestwater.2c00047
34687521,Sharkey M,M Sharkey,M,,Sharkey,doi:10.1021/acsestwater.2c00047
153275725,Williams SL,Sion L Williams,Sion,L,Williams,doi:10.1021/acsestwater.2c00047
2106668947,Boone M,M Boone,M,,Boone,doi:10.1021/acsestwater.2c00047
2165625329,Cosculluela GA,Gabriella A Cosculluela,Gabriella,A,Cosculluela,doi:10.1021/acsestwater.2c00047
2153845577,Currall B,B Currall,B,,Currall,doi:10.1021/acsestwater.2c00047
5398266,Grills G,G Grills,G,,Grills,doi:10.1021/acsestwater.2c00047
2120169021,Laine J,J Laine,J,,Laine,doi:10.1021/acsestwater.2c00047
2143229837,Mason C,C Mason,C,,Mason,doi:10.1021/acsestwater.2c00047
100924779,Reding B,B Reding,B,,Reding,doi:10.1021/acsestwater.2c00047
2734482,Schürer S,S Schürer,S,,Schürer,doi:10.1021/acsestwater.2c00047
2165624933,Stevenson M,M Stevenson,M,,Stevenson,doi:10.1021/acsestwater.2c00047
34834107,Vidović D,D Vidović,D,,Vidović,doi:10.1021/acsestwater.2c00047
1398411589,Solo-Gabriele H,H Solo-Gabriele,H,,Solo-Gabriele,doi:10.1021/acsestwater.2c00047
2106799969,Abelson S,S Abelson,S,,Abelson,doi:10.1101/2023.07.12.23292570
97039306,Penso J,J Penso,J,,Penso,doi:10.1101/2023.07.12.23292570
2189327434,Alsuliman B,Bader Alsuliman,Bader,,Alsuliman,doi:10.1101/2023.07.12.23292570
2120206445,Babler K,K Babler,K,,Babler,doi:10.1101/2023.07.12.23292570
34687521,Sharkey M,M Sharkey,M,,Sharkey,doi:10.1101/2023.07.12.23292570
2165624933,Stevenson M,M Stevenson,M,,Stevenson,doi:10.1101/2023.07.12.23292570
5398266,Grills G,G Grills,G,,Grills,doi:10.1101/2023.07.12.23292570
2143229837,Mason C,C Mason,C,,Mason,doi:10.1101/2023.07.12.23292570
1398411589,Solo-Gabriele H,H Solo-Gabriele,H,,Solo-Gabriele,doi:10.1101/2023.07.12.23292570
2143555395,Kumar N,N Kumar,N,,Kumar,doi:10.1101/2023.07.12.23292570
2120206445,Babler K,K Babler,K,,Babler,doi:10.1016/j.scitotenv.2023.165459
50161242,Sharkey ME,M E Sharkey,M,E,Sharkey,doi:10.1016/j.scitotenv.2023.165459
87776814,Arenas S,S Arenas,S,,Arenas,doi:10.1016/j.scitotenv.2023.165459
2165625916,Amirali A,A Amirali,A,,Amirali,doi:10.1016/j.scitotenv.2023.165459
2153390783,Beaver C,C Beaver,C,,Beaver,doi:10.1016/j.scitotenv.2023.165459
115292599,Comerford S,S Comerford,S,,Comerford,doi:10.1016/j.scitotenv.2023.165459
2223129120,Goodman K,K Goodman,K,,Goodman,doi:10.1016/j.scitotenv.2023.165459
5398266,Grills G,G Grills,G,,Grills,doi:10.1016/j.scitotenv.2023.165459
2223129054,Holung M,M Holung,M,,Holung,doi:10.1016/j.scitotenv.2023.165459
2082940133,Kobetz E,E Kobetz,E,,Kobetz,doi:10.1016/j.scitotenv.2023.165459
2120169021,Laine J,J Laine,J,,Laine,doi:10.1016/j.scitotenv.2023.165459
1454462702,Lamar W,W Lamar,W,,Lamar,doi:10.1016/j.scitotenv.2023.165459
2082443591,Mason C,C Mason,C,,Mason,doi:10.1016/j.scitotenv.2023.165459
11032665,Pronty D,D Pronty,D,,Pronty,doi:10.1016/j.scitotenv.2023.165459
100924779,Reding B,B Reding,B,,Reding,doi:10.1016/j.scitotenv.2023.165459
2067219252,Schürer S,S Schürer,S,,Schürer,doi:10.1016/j.scitotenv.2023.165459
12399430,Solle NS,N Schaefer Solle,N,Schaefer,Solle,doi:10.1016/j.scitotenv.2023.165459
2165624933,Stevenson M,M Stevenson,M,,Stevenson,doi:10.1016/j.scitotenv.2023.165459
92601021,Vidovic D,D Vidovic,D,,Vidovic,doi:10.1016/j.scitotenv.2023.165459
1398411589,Solo-Gabriele H,H Solo-Gabriele,H,,Solo-Gabriele,doi:10.1016/j.scitotenv.2023.165459
36775654,Shukla B,B Shukla,B,,Shukla,doi:10.1016/j.scitotenv.2023.165459
34687521,Sharkey M,M Sharkey,M,,Sharkey,doi:10.1016/j.scitotenv.2023.164289
2120206445,Babler K,K Babler,K,,Babler,doi:10.1016/j.scitotenv.2023.164289
36775654,Shukla B,B Shukla,B,,Shukla,doi:10.1016/j.scitotenv.2023.164289
2106799969,Abelson S,S Abelson,S,,Abelson,doi:10.1016/j.scitotenv.2023.164289
2189327434,Alsuliman B,Bader Alsuliman,Bader,,Alsuliman,doi:10.1016/j.scitotenv.2023.164289
2165625916,Amirali A,A Amirali,A,,Amirali,doi:10.1016/j.scitotenv.2023.164289
115292599,Comerford S,S Comerford,S,,Comerford,doi:10.1016/j.scitotenv.2023.164289
5398266,Grills G,G Grills,G,,Grills,doi:10.1016/j.scitotenv.2023.164289
2143555395,Kumar N,N Kumar,N,,Kumar,doi:10.1016/j.scitotenv.2023.164289
2120169021,Laine J,J Laine,J,,Laine,doi:10.1016/j.scitotenv.2023.164289
2218249585,Lee J,Jisue Lee,Jisue,,Lee,doi:10.1016/j.scitotenv.2023.164289
1454462702,Lamar W,W Lamar,W,,Lamar,doi:10.1016/j.scitotenv.2023.164289
2082443591,Mason C,C Mason,C,,Mason,doi:10.1016/j.scitotenv.2023.164289
97039306,Penso J,J Penso,J,,Penso,doi:10.1016/j.scitotenv.2023.164289
100924779,Reding B,B Reding,B,,Reding,doi:10.1016/j.scitotenv.2023.164289
2734482,Schürer S,S Schürer,S,,Schürer,doi:10.1016/j.scitotenv.2023.164289
2165624933,Stevenson M,M Stevenson,M,,Stevenson,doi:10.1016/j.scitotenv.2023.164289
34834107,Vidović D,D Vidović,D,,Vidović,doi:10.1016/j.scitotenv.2023.164289
1398411589,Solo-Gabriele H,H Solo-Gabriele,H,,Solo-Gabriele,doi:10.1016/j.scitotenv.2023.164289
66775674,Du S,Shicong Du,Shicong,,Du,doi:10.1038/s41467-023-38400-0
8628404,Tong X,X Tong,X,,Tong,doi:10.1038/s41467-023-38400-0
70654315,Lai AC,A C Lai,A,C,Lai,doi:10.1038/s41467-023-38400-0
79991914,Chan C,C Chan,C,,Chan,doi:10.1038/s41467-023-38400-0
2082443601,Mason C,C Mason,C,,Mason,doi:10.1038/s41467-023-38400-0
1406044241,Lee PKH,Patrick K H Lee,Patrick,KH,Lee,doi:10.1038/s41467-023-38400-0
2120206445,Babler K,K Babler,K,,Babler,doi:10.1016/j.scitotenv.2023.161423
34687521,Sharkey M,M Sharkey,M,,Sharkey,doi:10.1016/j.scitotenv.2023.161423
2106799969,Abelson S,S Abelson,S,,Abelson,doi:10.1016/j.scitotenv.2023.161423
2165625916,Amirali A,A Amirali,A,,Amirali,doi:10.1016/j.scitotenv.2023.161423
2199567969,Benitez A,Aymara Benitez,Aymara,,Benitez,doi:10.1016/j.scitotenv.2023.161423
2165625329,Cosculluela GA,Gabriella A Cosculluela,Gabriella,A,Cosculluela,doi:10.1016/j.scitotenv.2023.161423
5398266,Grills G,G Grills,G,,Grills,doi:10.1016/j.scitotenv.2023.161423
2143555395,Kumar N,N Kumar,N,,Kumar,doi:10.1016/j.scitotenv.2023.161423
2120169021,Laine J,J Laine,J,,Laine,doi:10.1016/j.scitotenv.2023.161423
1454462702,Lamar W,W Lamar,W,,Lamar,doi:10.1016/j.scitotenv.2023.161423
2199575510,Lamm ED,Erik D Lamm,Erik,D,Lamm,doi:10.1016/j.scitotenv.2023.161423
31525792,Lyu J,Jiangnan Lyu,Jiangnan,,Lyu,doi:10.1016/j.scitotenv.2023.161423
2143229837,Mason C,C Mason,C,,Mason,doi:10.1016/j.scitotenv.2023.161423
145271192,McCabe P,P McCabe,P,,McCabe,doi:10.1016/j.scitotenv.2023.161423
2128629393,Raghavender J,J Raghavender,J,,Raghavender,doi:10.1016/j.scitotenv.2023.161423
100924779,Reding B,B Reding,B,,Reding,doi:10.1016/j.scitotenv.2023.161423
2059051309,Roca M,M Roca,M,,Roca,doi:10.1016/j.scitotenv.2023.161423
2734482,Schürer S,S Schürer,S,,Schürer,doi:10.1016/j.scitotenv.2023.161423
2165624933,Stevenson M,M Stevenson,M,,Stevenson,doi:10.1016/j.scitotenv.2023.161423
1910185,Szeto A,A Szeto,A,,Szeto,doi:10.1016/j.scitotenv.2023.161423
2071904760,Tallon J,J Tallon,J,,Tallon,doi:10.1016/j.scitotenv.2023.161423
34834107,Vidović D,D Vidović,D,,Vidović,doi:10.1016/j.scitotenv.2023.161423
81260283,Zarnegarnia Y,Yalda Zarnegarnia,Yalda,,Zarnegarnia,doi:10.1016/j.scitotenv.2023.161423
1398411589,Solo-Gabriele H,H Solo-Gabriele,H,,Solo-Gabriele,doi:10.1016/j.scitotenv.2023.161423
1737106036,Zhan Q,Qin Zhan,Qin,,Zhan,doi:10.1021/acsestwater.2c00045
2120206445,Babler K,K Babler,K,,Babler,doi:10.1021/acsestwater.2c00045
34687521,Sharkey M,M Sharkey,M,,Sharkey,doi:10.1021/acsestwater.2c00045
2165625916,Amirali A,A Amirali,A,,Amirali,doi:10.1021/acsestwater.2c00045
2153390783,Beaver C,C Beaver,C,,Beaver,doi:10.1021/acsestwater.2c00045
2106668947,Boone M,M Boone,M,,Boone,doi:10.1021/acsestwater.2c00045
115292599,Comerford S,S Comerford,S,,Comerford,doi:10.1021/acsestwater.2c00045
1398465471,Cooper D,D Cooper,D,,Cooper,doi:10.1021/acsestwater.2c00045
5270263,Cortizas EM,Elena M Cortizas,Elena,M,Cortizas,doi:10.1021/acsestwater.2c00045
2153845577,Currall B,B Currall,B,,Currall,doi:10.1021/acsestwater.2c00045
6863432,Foox J,J Foox,J,,Foox,doi:10.1021/acsestwater.2c00045
5398266,Grills G,G Grills,G,,Grills,doi:10.1021/acsestwater.2c00045
2082940133,Kobetz E,E Kobetz,E,,Kobetz,doi:10.1021/acsestwater.2c00045
2143555395,Kumar N,N Kumar,N,,Kumar,doi:10.1021/acsestwater.2c00045
2120169021,Laine J,J Laine,J,,Laine,doi:10.1021/acsestwater.2c00045
1454462702,Lamar W,W Lamar,W,,Lamar,doi:10.1021/acsestwater.2c00045
31886714,Mantero A,A Mantero,A,,Mantero,doi:10.1021/acsestwater.2c00045
2143229837,Mason C,C Mason,C,,Mason,doi:10.1021/acsestwater.2c00045
100924779,Reding B,B Reding,B,,Reding,doi:10.1021/acsestwater.2c00045
2166549672,Robertson M,Maria Robertson,Maria,,Robertson,doi:10.1021/acsestwater.2c00045
2059051309,Roca M,M Roca,M,,Roca,doi:10.1021/acsestwater.2c00045
69044424,Ryon K,K Ryon,K,,Ryon,doi:10.1021/acsestwater.2c00045
2734482,Schürer S,S Schürer,S,,Schürer,doi:10.1021/acsestwater.2c00045
36775654,Shukla B,B Shukla,B,,Shukla,doi:10.1021/acsestwater.2c00045
65967994,Solle N,N Solle,N,,Solle,doi:10.1021/acsestwater.2c00045
2165624933,Stevenson M,M Stevenson,M,,Stevenson,doi:10.1021/acsestwater.2c00045
2071904760,Tallon J,J Tallon,J,,Tallon,doi:10.1021/acsestwater.2c00045
94251509,Thomas CL,Collette L Thomas,Collette,L,Thomas,doi:10.1021/acsestwater.2c00045
120315204,Thomas T,T Thomas,T,,Thomas,doi:10.1021/acsestwater.2c00045
34834107,Vidović D,D Vidović,D,,Vidović,doi:10.1021/acsestwater.2c00045
153275725,Williams SL,Sion L Williams,Sion,L,Williams,doi:10.1021/acsestwater.2c00045
51292954,Yin X,Xue Yin,Xue,,Yin,doi:10.1021/acsestwater.2c00045
1398411589,Solo-Gabriele H,H Solo-Gabriele,H,,Solo-Gabriele,doi:10.1021/acsestwater.2c00045
1741880245,Bhattacharya C,Chandrima Bhattacharya,Chandrima,,Bhattacharya,doi:10.3390/genes13101914
30505683,Tierney B,B Tierney,B,,Tierney,doi:10.3390/genes13101914
69044424,Ryon K,K Ryon,K,,Ryon,doi:10.3390/genes13101914
34201396,Bhattacharyya M,M Bhattacharyya,M,,Bhattacharyya,doi:10.3390/genes13101914
